"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"107",NA,NA,2,"Main",36,1.53265449999981,"down",1,270,"down",0.434285714285714,"conf",0.68,"0.8585132999996858","3.0018656853949857",3.94614969199231,0.393431727810067,3,27,"W","R"
"108",NA,NA,2,"Main",37,1.3748243,"down",1,270,"down",0.414081632653061,"conf",0.62,"1.517302700000073","4.185310779055962",2.59520777366763,0.310725718490578,3,27,"W","R"
"109",NA,NA,2,"Main",38,1.79438000000027,"up",1,90,"up",0.414081632653061,"conf",0.6,"1.1962305000006381","4.776351974891753",3.21863068720182,0.294761709317518,3,27,"W","R"
"110",NA,NA,2,"Main",39,1.34005119999983,"down",1,270,"down",0.393877551020408,"conf",0.6,"1.1002528999997594","4.901477457423516",2.91276723604251,0.649795320176716,3,27,"W","R"
"111",NA,NA,2,"Main",40,1.34052350000002,"up",1,90,"up",0.373673469387755,"conf",0.72,"1.0633310000002894","2.886717448963422",3.89859864729695,0.460895330741011,3,27,"W","R"
"112",NA,NA,2,"Main",41,1.60606300000018,"up",1,90,"up",0.353469387755102,"conf",0.68,"1.3314269000002241","4.600717529152782",1.9546142957759,0.461234875771639,3,27,"W","R"
"113",NA,NA,2,"Main",42,1.80160419999993,"up",1,90,"up",0.353469387755102,"control",0.62,"1.1881687999994028","4.6921323662323005",2.59138932614933,0.503935454338461,3,27,"W","R"
"114",NA,NA,2,"Main",43,1.74802700000055,"down",1,270,"down",0.333265306122449,"conf",0.51,"1.173080800000207","2.182609359761366",3.84647372671692,0.280915000317934,3,27,"W","R"
"115",NA,NA,2,"Main",44,1.57705290000013,"down",1,270,"down",0.313061224489796,"conf",0.52,"1.310214499999347","2.9952586402910333",2.26267706610557,0.262030508138365,3,27,"W","R"
"116",NA,NA,2,"Main",45,1.57705290000013,"[]",0,270,"down",0.313061224489796,"None",NA,"None","None",3.32885441358857,0.262030508138365,3,27,"W","R"
"117",NA,NA,3,"Main",0,1.18505229999937,"up",1,90,"up",0.353469387755102,"conf",0.84,"0.6814836000003197","3.263604912205825",1.51810286733796,0.732014788629042,3,27,"W","R"
"118",NA,NA,3,"Main",1,1.40627270000005,"up",0,270,"down",0.292857142857143,"conf",0.46,"1.0318551000000298","3.6331811964793075",2.79370037736393,0.671254720016284,3,27,"W","R"
"119",NA,NA,3,"Main",2,0.825597099999868,"down",1,270,"down",0.454489795918367,"control",0.82,"1.0597983999996359","2.224964597309942",2.3263525934989,0.50348098651737,3,27,"W","R"
"120",NA,NA,3,"Main",3,1.29603140000017,"down",0,90,"up",0.434285714285714,"control",0.35,"1.093075100000533","4.46437649543353",1.27124871988207,0.262857061083359,3,27,"W","R"
"121",NA,NA,3,"Main",4,1.36632649999956,"down",1,270,"down",0.373673469387755,"conf",0.56,"0.9186939999999595","4.142426736126936",2.60982547176703,0.598503321666764,3,27,"W","R"
"122",NA,NA,3,"Main",5,1.29519170000003,"down",1,270,"down",0.47469387755102,"conf",0.63,"1.1674179999999978","4.771784287644001",1.15916789511463,0.47315874093888,3,27,"W","R"
"123",NA,NA,3,"Main",6,1.52473900000041,"down",0,90,"up",0.353469387755102,"control",0.52,"1.0724844999995184","2.8625787502054996",2.29859916446553,0.607132521923026,3,27,"W","R"
"124",NA,NA,3,"Main",7,1.47171519999938,"up",1,90,"up",0.515102040816326,"conf",0.68,"0.8324161000000458","2.0999581405857333",1.1302562651733,0.578904006386816,3,27,"W","R"
"125",NA,NA,3,"Main",8,1.33856020000076,"up",1,90,"up",0.454489795918367,"conf",0.9,"1.1460111000005782","4.037838713016443",2.70086246451569,0.27919850567795,3,27,"W","R"
"126",NA,NA,3,"Main",9,1.53701880000062,"up",1,90,"up",0.393877551020408,"conf",0.86,"1.5310081999996328","4.98742116327613",3.75211396513887,0.421582476608922,3,27,"W","R"
"127",NA,NA,3,"Main",10,1.25204529999974,"up",1,90,"up",0.393877551020408,"conf",0.88,"0.6713270000000193","3.7263685461169533",1.47557757404948,0.747240582228712,3,27,"W","R"
"128",NA,NA,3,"Main",11,1.25204529999974,"[]",0,270,"down",0.353469387755102,"None",NA,"None","None",3.48395222906431,0.747240582228712,3,27,"W","R"
"129",NA,NA,3,"Main",12,1.11484289999953,"down",1,270,"down",0.414081632653061,"conf",0.89,"1.0700693999997384","2.055559314091941",2.83285324237964,0.642158902338711,3,27,"W","R"
"130",NA,NA,3,"Main",13,1.31876819999979,"up",1,90,"up",0.454489795918367,"conf",0.66,"0.9721493000006376","3.0227627850535006",2.90433483845242,0.290337327676452,3,27,"W","R"
"131",NA,NA,3,"Main",14,1.26834010000039,"down",1,270,"down",0.454489795918367,"conf",0.75,"0.9016486000000441","4.2276576873049425",2.06402451656373,0.383167459664321,3,27,"W","R"
"132",NA,NA,3,"Main",15,1.18881799999963,"down",1,270,"down",0.393877551020408,"conf",0.69,"1.247994600000311","2.2675618016981174",3.51276191658191,0.31910005402252,3,27,"W","R"
"133",NA,NA,3,"Main",16,1.29202029999942,"down",1,270,"down",0.414081632653061,"conf",0.78,"1.0848469000002297","4.284111517998025",2.40263241716998,0.382040980112727,3,27,"W","R"
"134",NA,NA,3,"Main",17,1.36943059999976,"up",1,90,"up",0.434285714285714,"conf",0.62,"0.9026622999999745","3.6438047812819834",1.82947060187727,0.46391732239638,3,27,"W","R"
"135",NA,NA,3,"Main",18,0.955087400000593,"down",1,270,"down",0.414081632653061,"control",0.8,"1.1257672000001548","3.1249973558804247",2.90550956909543,0.301512535944024,3,27,"W","R"
"136",NA,NA,3,"Main",19,1.34657249999964,"up",1,90,"up",0.292857142857143,"conf",0.57,"1.779217499999504","3.263304133931814",1.87877323563277,0.411531292151786,3,27,"W","R"
"137",NA,NA,3,"Main",20,1.30693820000033,"up",1,90,"up",0.373673469387755,"control",0.56,"1.351525600000059","3.3181399275526426",2.37704377072985,0.289921198070804,3,27,"W","R"
"138",NA,NA,3,"Main",21,1.49208590000035,"down",1,270,"down",0.393877551020408,"control",0.86,"0.8126914000004035","3.3899710603296174",3.30020848483884,0.702069430575361,3,27,"W","R"
"139",NA,NA,3,"Main",22,1.03824179999992,"down",1,270,"down",0.292857142857143,"conf",0.53,"0.9333294999996724","4.832611480068956",2.38543926816227,0.574357679354314,3,27,"W","R"
"140",NA,NA,3,"Main",23,1.21798239999953,"up",1,90,"up",0.191836734693878,"conf",0.5,"1.5315812999997434","2.564364972742014",1.75880544366912,0.675410206020977,3,27,"W","R"
"141",NA,NA,3,"Main",24,1.16249309999966,"down",1,270,"down",0.414081632653061,"conf",0.83,"0.9275314999995317","4.897576356153949",2.00176561858929,0.466541845823098,3,27,"W","R"
"142",NA,NA,3,"Main",25,1.23253729999942,"down",1,270,"down",0.252448979591837,"conf",0.54,"1.0216120999994018","2.707609755081637",1.36252558180482,0.403344185733207,3,27,"W","R"
"143",NA,NA,3,"Main",26,1.28831469999932,"down",1,270,"down",0.191836734693878,"control",0.7,"1.128719600000295","4.720888197224696",2.28055917536395,0.576621739056521,3,27,"W","R"
"144",NA,NA,3,"Main",27,1.62256980000075,"down",1,270,"down",0.252448979591837,"conf",0.52,"1.2586256999993566","4.310310250457841",2.62953542826335,0.389946531197434,3,27,"W","R"
"145",NA,NA,3,"Main",28,1.65762189999987,"up",1,90,"up",0.232244897959184,"conf",0.51,"1.8468603000001167","3.1375459506929726",2.21372698719692,0.705581291492872,3,27,"W","R"
"146",NA,NA,3,"Main",29,1.54045210000004,"down",1,270,"down",0.232244897959184,"conf",0.6,"0.9829538000003595","3.753313109475802",3.17199785053809,0.454734163888917,3,27,"W","R"
"147",NA,NA,3,"Main",30,1.71803220000038,"up",1,90,"up",0.212040816326531,"conf",0.54,"0.908468399999947","3.6057092759313845",1.39473147392711,0.612637524933048,3,27,"W","R"
"148",NA,NA,3,"Main",31,1.62394009999934,"up",1,90,"up",0.191836734693878,"control",0.59,"0.8706705999993574","4.7815524121890665",2.13019135890223,0.497040659424922,3,27,"W","R"
