"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","dotlife","SR_conf","RTrating","interval","interTrial.interval","scale","start_conf","subject","age","gender","handedness","X"
"1",NA,NA,1,"SC dotlife",0,1.91459140001098,"up",1,90,"up",0.3,29,"","","",NA,"",NA,0,30,"Man","Right",NA
"2",NA,NA,1,"SC dotlife",1,1.18744299997343,"down",1,270,"down",0.3,25,"","","",NA,"",NA,0,30,"Man","Right",NA
"3",NA,NA,1,"SC dotlife",2,1.61114619998261,"up",1,90,"up",0.3,23,"","","",NA,"",NA,0,30,"Man","Right",NA
"4",NA,NA,1,"SC dotlife",3,1.08029980002902,"up",1,90,"up",0.3,21,"","","",NA,"",NA,0,30,"Man","Right",NA
"5",NA,NA,1,"SC dotlife",4,0.64616299996851,"down",1,270,"down",0.3,19,"","","",NA,"",NA,0,30,"Man","Right",NA
"6",NA,NA,1,"SC dotlife",5,0.746883400017396,"up",1,90,"up",0.3,17,"","","",NA,"",NA,0,30,"Man","Right",NA
"7",NA,NA,1,"SC dotlife",6,0.710340899997391,"down",1,270,"down",0.3,15,"","","",NA,"",NA,0,30,"Man","Right",NA
"8",NA,NA,1,"SC dotlife",7,0.778213899990078,"down",1,270,"down",0.3,13,"","","",NA,"",NA,0,30,"Man","Right",NA
"9",NA,NA,1,"SC dotlife",8,1.42640950001078,"up",1,90,"up",0.3,13,"","","",NA,"",NA,0,30,"Man","Right",NA
"10",NA,NA,1,"SC dotlife",9,1.35977039998397,"down",1,270,"down",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"11",NA,NA,1,"SC dotlife",10,1.61054329999024,"down",1,270,"down",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"12",NA,NA,1,"SC dotlife",11,1.01075479999417,"up",1,90,"up",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"13",NA,NA,1,"SC dotlife",12,1.27781900000991,"up",1,90,"up",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"14",NA,NA,1,"SC dotlife",13,1.843945599976,"up",1,90,"up",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"15",NA,NA,1,"SC dotlife",14,1.81175300001632,"down",1,270,"down",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"16",NA,NA,1,"SC dotlife",15,NA,"[]",0,90,"up",0.3,7,"","","",NA,"",NA,0,30,"Man","Right",NA
"17",NA,NA,1,"SC dotlife",16,1.81265999999596,"down",1,270,"down",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"18",NA,NA,1,"SC dotlife",17,NA,"[]",0,270,"down",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"19",NA,NA,1,"SC dotlife",18,1.378130600031,"up",1,90,"up",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"20",NA,NA,1,"SC dotlife",19,0.731564399960916,"up",1,90,"up",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"21",NA,NA,1,"SC dotlife",20,0.844277299998794,"down",1,270,"down",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"22",NA,NA,1,"SC dotlife",21,0.763970299973153,"down",1,270,"down",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"23",NA,NA,1,"SC dotlife",22,0.63035829999717,"up",1,90,"up",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"24",NA,NA,1,"SC dotlife",23,0.745388600043952,"up",1,90,"up",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"25",NA,NA,1,"SC dotlife",24,0.746116099995561,"up",1,90,"up",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"26",NA,NA,1,"SC dotlife",25,0.644496299966704,"down",1,270,"down",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"27",NA,NA,1,"SC dotlife",26,0.595363700005691,"up",1,90,"up",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"28",NA,NA,1,"SC dotlife",27,0.545756099978462,"down",1,270,"down",0.3,11,"","","",NA,"",NA,0,30,"Man","Right",NA
"29",NA,NA,1,"SC dotlife",28,0.511901899997611,"down",1,270,"down",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"30",NA,NA,1,"SC dotlife",29,0.5782642000122,"down",1,270,"down",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"31",NA,NA,1,"SC dotlife",30,0.829880999983288,"up",1,90,"up",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"32",NA,NA,1,"SC dotlife",31,0.529854999971576,"down",1,270,"down",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"33",NA,NA,1,"SC dotlife",32,0.544381999992765,"down",1,270,"down",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"34",NA,NA,1,"SC dotlife",33,0.512733500043396,"down",1,270,"down",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"35",NA,NA,1,"SC dotlife",34,0.543933100008871,"up",1,90,"up",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"36",NA,NA,1,"SC dotlife",35,0.764849100029096,"up",1,90,"up",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"37",NA,NA,1,"SC dotlife",36,0.761170700017828,"down",1,270,"down",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"38",NA,NA,1,"SC dotlife",37,0.727959499985445,"up",1,90,"up",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"39",NA,NA,1,"SC dotlife",38,0.610541799978819,"down",1,270,"down",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"40",NA,NA,1,"SC dotlife",39,0.611276799987536,"up",1,90,"up",0.3,9,"","","",NA,"",NA,0,30,"Man","Right",NA
"41",NA,NA,2,"SC coherence",0,0.49168739997549,"down",1,270,"down",0.3,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"42",NA,NA,2,"SC coherence",1,NA,"[]",0,90,"up",0,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"43",NA,NA,2,"SC coherence",2,0.678257099993061,"up",1,90,"up",0.283333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"44",NA,NA,2,"SC coherence",3,0.544646399968769,"down",1,270,"down",0.241666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"45",NA,NA,2,"SC coherence",4,0.628715400001965,"down",1,270,"down",0.216666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"46",NA,NA,2,"SC coherence",5,0.611046699981671,"down",1,270,"down",0.183333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"47",NA,NA,2,"SC coherence",6,0.659731400024612,"up",1,90,"up",0.158333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"48",NA,NA,2,"SC coherence",7,0.543733800004702,"down",1,270,"down",0.141666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"49",NA,NA,2,"SC coherence",8,0.811147200001869,"up",1,90,"up",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"50",NA,NA,2,"SC coherence",9,NA,"[]",0,90,"up",0.1,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"51",NA,NA,2,"SC coherence",10,0.608644000021741,"down",1,270,"down",0.183333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"52",NA,NA,2,"SC coherence",11,0.860511000035331,"down",1,270,"down",0.183333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"53",NA,NA,2,"SC coherence",12,0.842472799995448,"down",1,270,"down",0.158333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"54",NA,NA,2,"SC coherence",13,0.626064000010956,"up",1,90,"up",0.158333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"55",NA,NA,2,"SC coherence",14,0.760781099961605,"up",1,90,"up",0.158333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"56",NA,NA,2,"SC coherence",15,0.676825000031386,"down",1,270,"down",0.141666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"57",NA,NA,2,"SC coherence",16,0.675452399998903,"up",1,90,"up",0.141666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"58",NA,NA,2,"SC coherence",17,0.793327499995939,"down",1,270,"down",0.141666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"59",NA,NA,2,"SC coherence",18,0.943036900018342,"up",1,90,"up",0.141666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"60",NA,NA,2,"SC coherence",19,0.694160200015176,"down",1,270,"down",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"61",NA,NA,2,"SC coherence",20,0.993553499982227,"down",1,270,"down",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"62",NA,NA,2,"SC coherence",21,0.692728199996054,"up",1,90,"up",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"63",NA,NA,2,"SC coherence",22,0.843787399993744,"down",1,270,"down",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"64",NA,NA,2,"SC coherence",23,0.761079999967478,"down",1,270,"down",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"65",NA,NA,2,"SC coherence",24,0.760360400017817,"up",1,90,"up",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"66",NA,NA,2,"SC coherence",25,0.761357799987309,"down",1,270,"down",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"67",NA,NA,2,"SC coherence",26,0.745184500003234,"up",1,90,"up",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"68",NA,NA,2,"SC coherence",27,0.828086099994835,"up",1,90,"up",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"69",NA,NA,2,"SC coherence",28,0.594399099994916,"down",1,270,"down",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"70",NA,NA,2,"SC coherence",29,0.759860399994068,"up",1,90,"up",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"71",NA,NA,2,"SC coherence",30,0.777506000013091,"up",1,90,"up",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"72",NA,NA,2,"SC coherence",31,0.579112300009001,"down",1,270,"down",0.116666666666667,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"73",NA,NA,2,"SC coherence",32,0.760025299969129,"up",1,90,"up",0.1,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"74",NA,NA,2,"SC coherence",33,0.660817800031509,"down",1,270,"down",0.0833333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"75",NA,NA,2,"SC coherence",34,0.677261899982113,"up",1,90,"up",0.0833333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"76",NA,NA,2,"SC coherence",35,0.744092300010379,"down",1,270,"down",0.0833333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"77",NA,NA,2,"SC coherence",36,0.827395599975716,"up",1,90,"up",0.0833333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"78",NA,NA,2,"SC coherence",37,0.693825200025458,"down",1,270,"down",0.0833333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
"79",NA,NA,2,"SC coherence",38,0.676477699948009,"up",1,90,"up",0.0833333333333333,7.95556425088969,"","","",NA,"",NA,0,30,"Man","Right",NA
