thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,sub,age,gender,handedness,
,,6,Main,33,0.49945210001897067,down,1,270,down,0.06666666666666667,,1.0,0.9200692000449635,3.2928963685198283,3.3985197183112934,control,0.5,0,30,Man,Right,
,,6,Main,34,0.480065600015223,down,1,270,down,0.125,,1.0,0.8451766999787651,4.363661796201171,2.0621702347793085,control,0.5,0,30,Man,Right,
,,6,Main,35,0.7173690000199713,up,1,90,up,0.06666666666666667,,1.0,0.8556161999586038,3.4413905076641678,2.479688837085695,control,0.5,0,30,Man,Right,
,,6,Main,36,0.431776900019031,down,1,270,down,0.05,,0.62,0.9918064000084996,4.919070501648538,3.236207497954675,control,0.5,0,30,Man,Right,
,,6,Main,37,0.7082302999915555,up,1,90,up,0.125,,1.0,0.8826865999726579,3.4896879753576635,2.247683861226238,control,0.5,0,30,Man,Right,
,,6,Main,38,1.0980016000103205,up,1,90,up,0.05,,0.82,1.2756392000010237,3.9844408878693747,1.2989098164904775,control,0.5,0,30,Man,Right,
,,6,Main,39,0.6300679999985732,up,1,90,up,0.06666666666666667,,1.0,0.8139158000121824,3.6634282031541967,2.4905324570816045,control,0.5,0,30,Man,Right,
,,6,Main,40,0.7218608000548556,down,1,270,down,0.06666666666666667,,1.0,0.8768210999551229,4.974550724594616,1.2062804306759596,control,0.5,0,30,Man,Right,
,,6,Main,41,0.6566995999892242,up,1,90,up,0.075,,1.0,0.8942425000132062,2.7435339339950846,2.040713326107436,control,0.5,0,30,Man,Right,
,,6,Main,42,0.5069574000081047,down,1,270,down,0.075,,1.0,0.8661528999800794,3.803946117768987,3.5339321926177214,control,0.5,0,30,Man,Right,
,,6,Main,43,0.4783624999690801,down,1,270,down,0.075,,1.0,0.9884100999915972,3.6021755124726615,2.212408564537335,control,0.5,0,30,Man,Right,
,,6,Main,44,0.5838932000333443,down,1,270,down,0.06666666666666667,,1.0,0.8675358000327833,4.912325616905097,2.6673291019591714,control,0.5,0,30,Man,Right,
,,6,Main,45,0.6780279999948107,up,1,90,up,0.05,,1.0,0.9172944000456482,2.5070710290227165,2.94026047593452,control,0.5,0,30,Man,Right,
,,6,Main,46,0.6692852000123821,up,1,90,up,0.025,,1.0,0.8464589999639429,4.285763284992807,2.286623306034924,control,0.5,0,30,Man,Right,
,,6,Main,47,0.8596932999789715,up,1,90,up,0.06666666666666667,,1.0,0.9966488999780267,4.025349469298018,2.7414739242870736,control,0.5,0,30,Man,Right,
,,6,Main,48,0.7370674000121653,down,1,270,down,0.06666666666666667,,0.76,1.3419779999530874,4.6737481613463565,3.8875518013806047,control,0.5,0,30,Man,Right,
,,6,Main,49,0.7750540000270121,up,1,90,up,0.075,,1.0,0.8532040999853052,3.7852475852398357,3.659254079835681,control,0.5,0,30,Man,Right,
,,6,Main,50,0.6526227999711409,up,1,90,up,0.06666666666666667,,1.0,0.8424620000296272,4.472913013910334,2.98971244849545,control,0.5,0,30,Man,Right,
,,6,Main,51,0.8568928000167944,down,1,270,down,0.025,,0.84,1.1816995000117458,3.0726093792279707,1.773465965914512,control,0.5,0,30,Man,Right,
,,6,Main,52,0.8887684000073932,down,1,270,down,0.05,,0.86,1.1748002999811433,2.4615027844087445,2.9884231794912237,control,0.5,0,30,Man,Right,
,,6,Main,53,0.6230696000275202,down,1,270,down,0.125,,1.0,0.9483307999907993,2.1231656841105737,1.9838609147451378,control,0.5,0,30,Man,Right,
,,7,Main,0,0.6183548999833874,down,1,270,down,0.06666666666666667,,1.0,0.8676367999869399,2.697866501605129,2.0491216027358856,conf,0.5,0,30,Man,Right,
,,7,Main,1,0.6477634999901056,up,1,90,up,0.06666666666666667,,1.0,0.8407942000194453,4.203507442940558,1.7312994694785537,conf,0.5,0,30,Man,Right,
,,7,Main,2,0.5650378999998793,up,1,90,up,0.05,,1.0,0.8674175000051036,2.4785842897958785,3.2597811487888775,conf,0.5,0,30,Man,Right,
,,7,Main,3,0.4540452999644913,down,1,270,down,0.075,,1.0,0.8218375000287779,3.377709782267501,2.5789688248129385,conf,0.5,0,30,Man,Right,
,,7,Main,4,0.44956049998290837,up,1,90,up,0.075,,0.9,1.0563500999705866,3.0726231479457264,3.3910334222138054,conf,0.5,0,30,Man,Right,
,,7,Main,5,0.45520259998738766,down,1,270,down,0.06666666666666667,,1.0,0.8195090999943204,3.2656359522100606,1.5900664549799206,conf,0.5,0,30,Man,Right,
,,7,Main,6,0.4892073000082746,down,1,270,down,0.06666666666666667,,1.0,1.1294701999868266,3.0234217558121568,1.7938810581868683,conf,0.5,0,30,Man,Right,
,,7,Main,7,0.402506300015375,up,1,90,up,0.06666666666666667,,1.0,0.8503610999905504,3.1996671591896906,3.688129113295972,conf,0.5,0,30,Man,Right,
,,7,Main,8,0.38938869995763525,down,0,90,up,0.075,,0.72,1.3717807000502944,2.3964823516545604,1.7733503693227013,conf,0.5,0,30,Man,Right,
,,7,Main,9,0.7234912000130862,up,1,90,up,0.025,,1.0,0.8213024000287987,4.6150190458190705,3.8585842352360165,conf,0.5,0,30,Man,Right,
,,7,Main,10,0.671029900026042,down,1,270,down,0.125,,1.0,0.9789354999666102,3.677028904233842,1.6195364740094518,conf,0.5,0,30,Man,Right,
,,7,Main,11,0.5867685999837704,up,1,90,up,0.125,,1.0,0.9070331000257283,3.9761900948543687,2.7768028506206317,conf,0.5,0,30,Man,Right,
,,7,Main,12,0.7194095000158995,down,1,270,down,0.05,,1.0,0.8255413000006229,3.5240753375617393,2.398210386691735,conf,0.5,0,30,Man,Right,
,,7,Main,13,0.5786682000034489,up,1,90,up,0.06666666666666667,,1.0,0.8521652999916114,2.122603660523762,2.831550306447037,conf,0.5,0,30,Man,Right,
,,7,Main,14,0.614754099980928,down,1,270,down,0.075,,1.0,0.8670112999971025,3.128096370338591,2.921669919082306,conf,0.5,0,30,Man,Right,
,,7,Main,15,0.605241000012029,up,1,90,up,0.05,,1.0,0.8307637000107206,3.6199347114526788,3.8309912097690297,conf,0.5,0,30,Man,Right,
,,7,Main,16,0.5307802999741398,down,1,270,down,0.025,,0.84,1.979084699996747,2.5972298520095114,1.331594837762034,conf,0.5,0,30,Man,Right,
,,7,Main,17,0.7794884999748319,down,1,270,down,0.05,,1.0,0.8645053000072949,2.594567239422412,3.69944079920948,conf,0.5,0,30,Man,Right,
,,7,Main,18,0.6449657999910414,up,1,90,up,0.075,,1.0,0.8883405000087805,3.7206995578935285,3.4557612158377164,conf,0.5,0,30,Man,Right,
,,7,Main,19,0.5247709999675862,down,1,270,down,0.05,,1.0,0.7243908999953419,4.778831427583292,2.2839230433849855,conf,0.5,0,30,Man,Right,
,,7,Main,20,0.96323360002134,down,1,270,down,0.06666666666666667,,1.0,0.9091652000206523,2.25165937602363,3.4318941453253293,conf,0.5,0,30,Man,Right,
,,7,Main,21,0.5302345000091009,up,1,90,up,0.05,,1.0,0.8610460000345483,3.699049581059232,3.2134179712106254,conf,0.5,0,30,Man,Right,
,,7,Main,22,0.5315151999820955,up,1,90,up,0.05,,1.0,1.0680489999940619,3.025094422704494,3.542772088317369,conf,0.5,0,30,Man,Right,
,,7,Main,23,0.7183792000287212,up,1,90,up,0.075,,1.0,0.9343309999676421,2.1638213199147334,2.6063309812550273,conf,0.5,0,30,Man,Right,
,,7,Main,24,0.5897495000390336,down,1,270,down,0.075,,1.0,0.8732089000404812,4.946218937630256,2.6422863214389247,conf,0.5,0,30,Man,Right,
,,7,Main,25,0.4183624000288546,up,0,270,down,0.06666666666666667,,0.0,0.9080567000200972,4.254510348415065,2.8766808438687654,conf,0.5,0,30,Man,Right,
,,7,Main,26,0.5174262000364251,up,1,90,up,0.125,,1.0,0.8771966000203975,3.003578319595357,3.0695477348100186,conf,0.5,0,30,Man,Right,
,,7,Main,27,0.5274139000102878,down,1,270,down,0.125,,1.0,0.8591682999976911,3.314297166941409,2.527409037081266,conf,0.5,0,30,Man,Right,
,,7,Main,28,0.7029296000255272,up,1,90,up,0.025,,1.0,0.8517897999845445,3.9311219399450295,2.118297164322206,conf,0.5,0,30,Man,Right,
,,7,Main,29,0.6105723000364378,up,1,90,up,0.06666666666666667,,1.0,0.8955583000206389,2.511997996652892,2.8495135026761407,conf,0.5,0,30,Man,Right,
,,7,Main,30,0.8958836999954656,down,1,270,down,0.06666666666666667,,1.0,0.8919947000104003,3.566683829431347,1.7664684288462011,conf,0.5,0,30,Man,Right,
,,7,Main,31,0.628651799983345,down,1,270,down,0.025,,1.0,0.9070542000117712,2.11993898935072,2.4911242324274037,conf,0.5,0,30,Man,Right,
,,7,Main,32,0.6363796000368893,down,1,270,down,0.075,,1.0,0.866714800009504,2.1332173792059628,2.926332986972234,conf,0.5,0,30,Man,Right,
,,7,Main,33,0.5376285999664105,up,1,90,up,0.06666666666666667,,1.0,0.8812901999917813,2.2543394121247777,1.9781213057055267,conf,0.5,0,30,Man,Right,
,,7,Main,34,0.5503445999929681,down,1,270,down,0.05,,1.0,0.8725495999678969,2.8572029091093842,3.97510668620429,conf,0.5,0,30,Man,Right,
,,7,Main,35,0.5698041000287049,up,1,90,up,0.06666666666666667,,1.0,0.9066526999813505,2.4441658104744595,1.1186590557412197,conf,0.5,0,30,Man,Right,
,,7,Main,36,0.8948907000012696,up,1,90,up,0.05,,1.0,0.8833445999771357,4.441236526695624,1.258585213884012,conf,0.5,0,30,Man,Right,
,,7,Main,37,0.5416776000056416,down,1,270,down,0.075,,1.0,0.8680250000325032,4.020731197893141,2.077537113849112,conf,0.5,0,30,Man,Right,
,,7,Main,38,0.48467099998379126,up,1,90,up,0.06666666666666667,,1.0,0.7502223999472335,3.914498900000004,2.773364026223712,conf,0.5,0,30,Man,Right,
,,7,Main,39,0.5726646999828517,up,1,90,up,0.125,,1.0,0.9120790000306442,2.4072591774648253,1.790956690475371,conf,0.5,0,30,Man,Right,
,,7,Main,40,0.6239792999695055,down,1,270,down,0.075,,1.0,1.35907840001164,4.776140234947474,2.0491938638089002,conf,0.5,0,30,Man,Right,
,,7,Main,41,0.4136014999821782,up,1,90,up,0.075,,1.0,0.8609802999999374,3.682527599516469,2.783902014671294,conf,0.5,0,30,Man,Right,
,,7,Main,42,0.6443568000104278,down,1,270,down,0.05,,1.0,0.8452881999546662,3.0449756930286593,1.1359305899326329,conf,0.5,0,30,Man,Right,
,,7,Main,43,0.3953510000137612,up,1,90,up,0.06666666666666667,,1.0,0.881476600014139,3.892893827434846,1.7212404258770946,conf,0.5,0,30,Man,Right,
,,7,Main,44,0.8244860999984667,down,1,270,down,0.025,,0.74,1.9818751999991946,3.4882408395711435,3.2771465092603655,conf,0.5,0,30,Man,Right,
,,7,Main,45,0.6192547000246122,down,0,90,up,0.025,,0.72,1.1264104999718256,3.9883968540662043,2.6169735852605807,conf,0.5,0,30,Man,Right,
,,7,Main,46,0.7942458000034094,up,1,90,up,0.06666666666666667,,0.92,1.425255100009963,3.3487703048751083,1.6708637122028018,conf,0.5,0,30,Man,Right,
,,7,Main,47,0.744065499980934,up,1,90,up,0.05,,1.0,0.845416700001806,4.044795009317043,3.954762149943144,conf,0.5,0,30,Man,Right,
,,7,Main,48,0.5421463000238873,down,1,270,down,0.06666666666666667,,1.0,0.8503858000040054,2.521093969100855,1.2884965665485355,conf,0.5,0,30,Man,Right,
,,7,Main,49,0.5580411999835633,down,1,270,down,0.125,,1.0,0.8543907999992371,2.4003337181520448,3.3768358934273754,conf,0.5,0,30,Man,Right,
,,7,Main,50,0.469633899978362,down,1,270,down,0.05,,1.0,0.8640055999858305,2.5863140210173743,2.6145420782011692,conf,0.5,0,30,Man,Right,
,,7,Main,51,0.5326801000046544,up,1,90,up,0.075,,1.0,0.6657556999707595,3.2301374817392614,3.7190120820157366,conf,0.5,0,30,Man,Right,
,,7,Main,52,0.5081321999896318,down,1,270,down,0.06666666666666667,,0.92,1.2305671999929473,2.658435332393266,2.412437249682158,conf,0.5,0,30,Man,Right,
,,7,Main,53,0.5009717000066303,down,1,270,down,0.06666666666666667,,1.0,0.9288719000178389,3.5187901624963502,1.2196437786827894,conf,0.5,0,30,Man,Right,
