thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,2,Main,43,1.5159186000000773,up,1,90,up,0.2726530612244898,0.56,1.2796177999989595,2.3350263948915777,2.7072118657646866,conf,0.6647055964675057,7,30,w,r,
,,2,Main,44,1.1578757999996014,down,1,270,down,0.8383673469387755,0.72,0.9946800999987317,4.465219681034684,1.8314033682775106,conf,0.2758894969132603,7,30,w,r,
,,2,Main,45,1.3005248000008578,up,1,90,up,0.5959183673469388,0.64,1.2406776000007085,2.9442213947773785,3.5192590192475866,conf,0.6904092762357701,7,30,w,r,
,,3,Main,0,1.3005248000008578,[],0,270,down,0.2524489795918367,None,None,None,3.561440023324545,None,0.6904092762357701,7,30,w,r,
,,3,Main,1,1.0834528999985196,down,0,90,up,1.0,0.78,1.0090909999998985,4.943184284849989,2.4920648658283557,conf,0.48676660515086656,7,30,w,r,
,,3,Main,2,1.1521334999997634,up,1,90,up,0.5353061224489796,0.66,0.9949290000004112,2.3403957754754416,3.8235627728544515,conf,0.39351819163040436,7,30,w,r,
,,3,Main,3,0.8270517000000837,down,1,270,down,0.676734693877551,0.6,0.8159267000010004,3.9798878608769503,2.044409450411326,conf,0.2614875717841721,7,30,w,r,
,,3,Main,4,1.1512822000004235,down,0,90,up,0.2726530612244898,0.16,0.8378419999990001,3.164021099977885,2.7493111540856887,conf,0.4402312000471369,7,30,w,r,
,,3,Main,5,1.1667445000002772,down,0,90,up,0.5959183673469388,0.18,1.0607756000008521,4.240410505311802,1.4525343520772678,conf,0.6875410942914588,7,30,w,r,
,,3,Main,6,1.345868000000337,down,0,90,up,0.8585714285714285,0.68,0.7477395999994769,3.6823834568727363,3.671757347641848,conf,0.3520597955462427,7,30,w,r,
,,3,Main,7,1.7432025999987673,down,0,90,up,0.9191836734693878,0.6,1.2097254000000248,2.3666771250328362,2.099863592681033,conf,0.651780733851876,7,30,w,r,
,,3,Main,8,1.7486895000001823,up,1,90,up,0.6161224489795918,0.62,1.1883585000014136,2.410588840807146,2.9844465875713584,conf,0.5129397662220732,7,30,w,r,
,,3,Main,9,1.3651694999989559,up,1,90,up,0.5353061224489796,0.6,0.9447277999988728,3.7049523584157695,1.9331815763670432,conf,0.5012676768702371,7,30,w,r,
,,3,Main,10,1.0124046000000817,down,1,270,down,0.9595918367346938,0.72,0.6890755000003992,3.05682238397177,1.7898702400785838,conf,0.6173201003326967,7,30,w,r,
,,3,Main,11,1.5586313999992853,down,1,270,down,0.7777551020408163,0.8,0.8403917000014189,4.819119391620831,2.251739124897492,conf,0.3378372581828443,7,30,w,r,
,,3,Main,12,1.3423774000002595,up,1,90,up,0.7979591836734694,0.7,0.817724200000157,4.759711028731044,2.3603219801235213,conf,0.5170927487911554,7,30,w,r,
,,3,Main,13,0.9014148999995086,down,1,270,down,0.7171428571428571,0.92,0.8526503000011871,4.350119048057183,2.224677242343343,conf,0.3684034849344713,7,30,w,r,
,,3,Main,14,0.8858118999996805,down,1,270,down,0.8383673469387755,0.76,0.7510270999991917,4.637654464185093,3.570235695842134,conf,0.6362190663267866,7,30,w,r,
,,3,Main,15,1.059443199999805,down,0,90,up,0.7575510204081632,0.8,0.7113320999997086,4.717319830089604,3.295729860467394,conf,0.3574974903159934,7,30,w,r,
,,3,Main,16,1.2354331999995338,up,1,90,up,0.5151020408163265,0.8,1.378519800000504,3.0415851189463354,1.7852969576338489,conf,0.7069540028437009,7,30,w,r,
