"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"84",NA,NA,2,"Main",33,0.640928300001178,"up",1,90,"up",0.131224489795918,"conf",0.72,"1.2426258999985293","3.5352499000826834",2.16035916332206,0.451289110416749,6,22,"M","R"
"85",NA,NA,2,"Main",34,0.451542699998754,"up",1,90,"up",0.111020408163265,"control",0.76,"0.9945539000000281","3.1764485077081113",2.65440388236969,0.610976749331465,6,22,"M","R"
"86",NA,NA,2,"Main",35,0.760470799999894,"up",0,270,"down",0.111020408163265,"control",0.81,"1.832833500000561","4.466031692451284",1.01172141776531,0.604143751886256,6,22,"M","R"
"87",NA,NA,2,"Main",36,0.982459400000153,"down",1,270,"down",0.151428571428571,"conf",0.87,"2.5424851999996463","2.0935791868947953",2.25109658951912,0.489410926444598,6,22,"M","R"
"88",NA,NA,2,"Main",37,0.79601139999977,"down",1,270,"down",0.151428571428571,"control",0.59,"1.5915888999988965","3.924993397359548",1.26250599921694,0.4563604429358,6,22,"M","R"
"89",NA,NA,2,"Main",38,0.695533000000069,"up",1,90,"up",0.131224489795918,"conf",NA,"None","2.8117403769766973",2.79863841448819,0.532816482086148,6,22,"M","R"
"90",NA,NA,2,"Main",39,0.475524000001315,"up",1,90,"up",0.131224489795918,"conf",0.87,"1.4982280000003811","2.7807576404719505",2.96929118039459,0.635397685607626,6,22,"M","R"
"91",NA,NA,2,"Main",40,0.495637300000453,"down",1,270,"down",0.111020408163265,"conf",0.96,"1.6754027000006317","4.374809298458694",1.27632384245422,0.596135460061401,6,22,"M","R"
"92",NA,NA,2,"Main",41,0.669806700001573,"down",1,270,"down",0.111020408163265,"conf",0.93,"2.1380743000008806","2.1673596578431313",1.94332950473609,0.317998928977935,6,22,"M","R"
"93",NA,NA,2,"Main",42,0.620416800000385,"up",1,90,"up",0.111020408163265,"control",0.64,"1.761711800001649","2.4778399529101454",1.12564813121253,0.546197253484646,6,22,"M","R"
