"","gm[1]","gm[2]","gm[3]","gm[4]","gm[5]","gm[6]","gm[7]","gm[8]","gm[9]","draw","tau_u[1]","tau_u[2]","tau_u[3]","tau_u[4]","tau_u[5]","tau_u[6]","tau_u[7]","tau_u[8]","tau_u[9]","L_u[1,1]","L_u[2,1]","L_u[3,1]","L_u[4,1]","L_u[5,1]","L_u[6,1]","L_u[7,1]","L_u[8,1]","L_u[9,1]","L_u[1,2]","L_u[2,2]","L_u[3,2]","L_u[4,2]","L_u[5,2]","L_u[6,2]","L_u[7,2]","L_u[8,2]","L_u[9,2]","L_u[1,3]","L_u[2,3]","L_u[3,3]","L_u[4,3]","L_u[5,3]","L_u[6,3]","L_u[7,3]","L_u[8,3]","L_u[9,3]","L_u[1,4]","L_u[2,4]","L_u[3,4]","L_u[4,4]","L_u[5,4]","L_u[6,4]","L_u[7,4]","L_u[8,4]","L_u[9,4]","L_u[1,5]","L_u[2,5]","L_u[3,5]","L_u[4,5]","L_u[5,5]","L_u[6,5]","L_u[7,5]","L_u[8,5]","L_u[9,5]","L_u[1,6]","L_u[2,6]","L_u[3,6]","L_u[4,6]","L_u[5,6]","L_u[6,6]","L_u[7,6]","L_u[8,6]","L_u[9,6]","L_u[1,7]","L_u[2,7]","L_u[3,7]","L_u[4,7]","L_u[5,7]","L_u[6,7]","L_u[7,7]","L_u[8,7]","L_u[9,7]","L_u[1,8]","L_u[2,8]","L_u[3,8]","L_u[4,8]","L_u[5,8]","L_u[6,8]","L_u[7,8]","L_u[8,8]","L_u[9,8]","L_u[1,9]","L_u[2,9]","L_u[3,9]","L_u[4,9]","L_u[5,9]","L_u[6,9]","L_u[7,9]","L_u[8,9]","L_u[9,9]"
"535",-0.0154445,-3.88185,-2.47338,-1.43448,0.344923,-4.91197,1.90122,0.0220142,0.0181336,535,0.179805,1.71852,0.801066,0.425369,0.103382,0.319944,0.441702,0.0485677,0.06301,1,0.268888,-0.203476,-0.203862,-0.590086,0.493249,0.109629,0.261098,0.028804,0,0.963171,-0.589777,0.0821033,0.14755,-0.274359,-0.521298,0.0130106,0.12959,0,0,0.781512,0.033396,0.34189,0.205074,0.157539,-0.373985,0.392929,0,0,0,0.974979,-0.140021,0.376324,-0.0715206,-0.231235,0.0538332,0,0,0,0,0.702519,-0.143222,0.466038,-0.00913968,-0.322804,0,0,0,0,0,0.690829,0.15847,0.51386,-0.25762,0,0,0,0,0,0,0.666327,-0.588539,-0.483666,0,0,0,0,0,0,0,0.357506,0.424019,0,0,0,0,0,0,0,0,0.490704
"536",-0.0551975,-4.17499,-2.04843,-0.955509,0.0820755,-6.07891,2.48908,0.0561074,0.0716072,536,0.187856,1.92071,0.451937,0.418255,0.0483676,2.28492,0.513155,0.0322141,0.0761639,1,0.222213,-0.00618589,-0.510617,0.409053,-0.618746,-0.461312,-0.271469,-0.548101,0,0.974998,-0.217524,0.176972,-0.236638,0.152328,-0.0327716,-0.268495,-0.523144,0,0,0.976035,0.136822,-0.354473,-0.136826,-0.189007,0.305804,-0.00458147,0,0,0,0.830199,-0.0123959,-0.442453,0.602894,0.0345447,-0.471787,0,0,0,0,0.806767,0.25744,-0.459617,0.102049,-0.00115672,0,0,0,0,0,0.559633,-0.0296543,-0.288388,-0.315144,0,0,0,0,0,0,0.418073,0.572126,0.000404262,0,0,0,0,0,0,0,0.581889,-0.231644,0,0,0,0,0,0,0,0,0.224333
"537",-0.0816285,-3.65183,-1.86825,-0.97867,0.25188,-4.34389,2.164,0.0291577,0.0653072,537,0.180924,1.77631,0.604025,0.394351,0.168829,0.641442,0.512278,0.047754,0.0728121,1,0.169618,-0.626065,-0.325725,-0.471327,-0.221964,-0.465753,0.184406,0.0812103,0,0.98551,0.185894,-0.0507246,0.206814,-0.146943,-0.076169,0.143249,-0.361133,0,0,0.757289,0.446308,-0.0356336,0.487149,0.229035,-0.31623,0.0180539,0,0,0,0.831949,-0.457915,0.366175,0.295833,-0.508404,0.065037,0,0,0,0,0.723963,-0.105752,0.199673,0.418233,-0.242601,0,0,0,0,0,0.739295,0.0215386,0.125339,0.484853,0,0,0,0,0,0,0.772635,-0.168135,-0.307797,0,0,0,0,0,0,0,0.606712,-0.102884,0,0,0,0,0,0,0,0,0.677621
"538",-0.0850896,-3.14156,-1.9368,-0.948894,0.312094,-4.18394,1.96864,0.0186263,0.0714826,538,0.238107,1.39369,0.820708,0.324255,0.220672,0.350411,0.628612,0.0204173,0.0688138,1,0.0543462,-0.487637,-0.261495,-0.467908,-0.452571,-0.410405,0.353862,-0.148738,0,0.998522,0.148683,0.0205995,0.188446,-0.0708393,-0.111101,0.190309,-0.44089,0,0,0.860293,0.409159,0.00395645,0.382221,0.386694,-0.369471,0.0712711,0,0,0,0.873948,-0.430758,0.292382,0.2021,-0.517622,-0.0409718,0,0,0,0,0.74832,-0.140302,0.236289,0.35022,-0.544331,0,0,0,0,0,0.734096,0.0550733,0.054278,0.123457,0,0,0,0,0,0,0.754971,-0.105814,-0.149958,0,0,0,0,0,0,0,0.545275,-0.0425555,0,0,0,0,0,0,0,0,0.664001
"539",-0.0331856,-2.97546,-2.19963,-1.01754,0.312439,-4.83939,2.029,-0.0224603,0.0101589,539,0.234905,2.32115,0.716724,0.465552,0.435792,0.465021,0.524433,0.0853348,0.0256927,1,-0.127928,-0.0336229,0.247173,-0.648354,0.514412,-0.188871,-0.387006,-0.34068,0,0.991783,-0.799859,-0.392251,-0.17424,-0.046809,0.3367,-0.400592,0.0976261,0,0,0.599245,0.298261,0.0800532,-0.779449,0.192407,0.267795,-0.368488,0,0,0,0.834317,-0.289408,-0.0592415,0.351441,-0.348796,0.106538,0,0,0,0,0.677578,-0.0300179,-0.331142,-0.527495,0.519417,0,0,0,0,0,0.348192,0.109173,-0.0184077,0.231459,0,0,0,0,0,0,0.754226,0.316806,-0.0463741,0,0,0,0,0,0,0,0.342671,-0.293982,0,0,0,0,0,0,0,0,0.561541
"540",-0.0361762,-2.36805,-2.24252,-1.06722,0.209478,-5.90227,2.2565,0.0285456,0.0430712,540,0.20141,2.29347,0.528081,0.306082,0.22287,0.457372,0.755957,0.017136,0.0814458,1,-0.202409,-0.139034,-0.130725,-0.336154,0.189412,-0.427285,-0.263468,-0.00461048,0,0.979301,-0.672238,-0.200769,-0.0266301,0.106402,0.292886,-0.36409,-0.403144,0,0,0.727163,0.350283,0.284738,-0.504746,0.226092,-0.0594873,-0.438032,0,0,0,0.905486,-0.359368,-0.43781,0.328333,-0.622367,0.194619,0,0,0,0,0.822235,-0.0161145,-0.515825,-0.246232,0.399181,0,0,0,0,0,0.711404,0.0968398,-0.151996,0.113571,0,0,0,0,0,0,0.545226,0.378212,-0.243724,0,0,0,0,0,0,0,0.424696,0.0502479,0,0,0,0,0,0,0,0,0.611175
"541",-0.0138421,-3.26825,-2.25288,-0.689036,0.193971,-3.9659,2.38035,0.0430253,0.0300271,541,0.155103,2.68597,0.590968,0.728906,0.102369,0.95469,1.16799,0.0316901,0.108744,1,-0.116041,-0.163453,-0.162934,-0.194287,-0.35644,-0.0791597,0.401802,-0.18301,0,0.993244,-0.643659,0.443273,0.0797672,0.311332,0.319887,0.061861,-0.324632,0,0,0.747654,0.0791372,0.25355,-0.0159796,0.56522,0.109107,-0.123145,0,0,0,0.877894,0.111669,-0.0569466,0.122977,-0.591979,0.441259,0,0,0,0,0.937621,-0.346216,-0.497471,0.284441,0.395555,0,0,0,0,0,0.807873,0.183828,0.176795,-0.168158,0,0,0,0,0,0,0.524918,0.417561,-0.227224,0,0,0,0,0,0,0,0.431121,-0.0780529,0,0,0,0,0,0,0,0,0.639362
"542",-0.0297752,-2.12085,-2.11058,-0.88403,0.305674,-5.22127,2.20251,0.0728772,0.0519291,542,0.163744,1.63377,0.373072,0.726942,0.225499,2.17937,0.560467,0.108047,0.108061,1,-0.0192899,-0.51382,-0.28892,0.00978279,-0.0476165,-0.106055,0.265102,-0.0610537,0,0.999814,-0.385918,0.177066,-0.0366868,0.0439402,0.347437,0.684875,-0.281455,0,0,0.766196,0.31129,0.272625,0.0317891,0.418459,0.125809,-0.32177,0,0,0,0.887847,0.500591,-0.0231524,0.512173,-0.326639,0.154367,0,0,0,0,0.820757,-0.176391,-0.405411,0.139058,-0.398804,0,0,0,0,0,0.981398,0.0918386,0.0632977,-0.387181,0,0,0,0,0,0,0.507758,0.480881,-0.216254,0,0,0,0,0,0,0,0.28906,0.359861,0,0,0,0,0,0,0,0,0.551789
"543",0.0240289,-1.85247,-2.5328,-0.761194,0.201012,-4.75514,1.84159,0.0090211,0.0741667,543,0.325144,1.25706,1.714,0.584019,0.0321357,0.642142,0.543462,0.0517894,0.122501,1,-0.0856746,-0.208759,0.444126,0.123129,-0.408198,0.220832,0.149522,-0.189606,0,0.996323,0.140353,0.260288,-0.00230612,-0.042655,0.0685091,0.221011,0.0552515,0,0,0.967843,0.33131,-0.0394358,-0.0700887,0.203921,0.00746246,0.0126742,0,0,0,0.790719,-0.312041,0.351621,0.0305193,-0.223992,0.124447,0,0,0,0,0.941227,0.288148,-0.263546,-0.0921074,0.281735,0,0,0,0,0,0.787385,0.576253,0.111664,-0.0998189,0,0,0,0,0,0,0.708872,0.266189,0.454087,0,0,0,0,0,0,0,0.886995,0.315648,0,0,0,0,0,0,0,0,0.741743
"544",-0.167834,-3.9514,-1.87118,-1.31341,0.184705,-5.36418,2.23529,0.0111435,0.0227817,544,0.214018,3.07731,0.250741,0.561844,0.191199,1.39888,0.654787,0.00603145,0.104955,1,-0.0535972,-0.205246,-0.274748,-0.174639,0.479436,-0.467681,-0.166565,-0.231724,0,0.998563,-0.188487,0.208099,-0.0809235,-0.0829009,0.239907,-0.155392,-0.685169,0,0,0.960389,-0.203082,-0.406444,0.152272,0.0429757,-0.0575533,-0.0753736,0,0,0,0.916497,0.165507,-0.0200209,0.404887,-0.00874551,0.250288,0,0,0,0,0.877703,0.145822,-0.530133,0.247357,-0.282412,0,0,0,0,0,0.847595,-0.0421354,0.159788,-0.341889,0,0,0,0,0,0,0.524521,-0.00741582,-0.342443,0,0,0,0,0,0,0,0.926255,0.060494,0,0,0,0,0,0,0,0,0.301581
"545",0.0450934,-2.01331,-2.23802,-0.993049,0.199565,-4.78481,2.01643,0.0373307,-0.0065674,545,0.206233,1.53653,0.533112,0.490677,0.0606777,2.16781,0.659217,0.0437454,0.105322,1,0.0144676,0.0196756,-0.0634764,-0.269709,-0.687294,-0.0236937,0.110439,-0.411259,0,0.999895,-0.320287,-0.0460963,-0.412564,0.179587,-0.258458,-0.00292566,0.0146957,0,0,0.947116,0.462307,-0.228197,-0.173511,0.153554,0.0347519,0.306439,0,0,0,0.883243,0.012136,-0.209799,0.483152,-0.242993,-0.223533,0,0,0,0,0.83954,-0.150223,0.0246203,-0.0524405,0.124789,0,0,0,0,0,0.631416,0.261391,-0.0754642,-0.0710263,0,0,0,0,0,0,0.778904,-0.185871,0.0252506,0,0,0,0,0,0,0,0.940504,0.22866,0,0,0,0,0,0,0,0,0.783095
"546",-0.028033,-2.44532,-2.06057,-1.2418,0.153557,-4.86558,2.14522,0.0274624,-0.0151344,546,0.124195,2.12547,0.338088,0.779261,0.0737503,0.453171,0.566035,0.108782,0.0736139,1,-0.115003,-0.0951999,-0.538698,-0.0391863,-0.327006,0.0946611,0.276167,-0.289146,0,0.993365,-0.405892,-0.341936,0.154212,0.0854672,0.0279109,0.088315,-0.28076,0,0,0.908949,0.403043,0.0501165,0.395397,-0.0485257,-0.319693,-0.275565,0,0,0,0.656079,-0.16351,0.125364,0.827098,-0.494272,-0.282668,0,0,0,0,0.972335,-0.438381,-0.0505542,-0.154018,-0.121228,0,0,0,0,0,0.722171,0.387772,-0.278414,0.416244,0,0,0,0,0,0,0.388447,0.276254,-0.0518427,0,0,0,0,0,0,0,0.625996,0.228465,0,0,0,0,0,0,0,0,0.662489
"547",-0.00161497,-2.72495,-2.16371,-1.08359,0.133672,-4.07115,1.92632,0.00339694,0.0148311,547,0.142594,1.86461,0.663962,0.623069,0.211551,1.54713,0.813561,0.0584832,0.113171,1,-0.00783687,0.101926,-0.675504,-0.0510585,-0.436619,0.232855,-0.0177012,-0.434226,0,0.999969,-0.415541,-0.232942,0.00366627,-0.0350906,-0.204629,-0.0698764,0.199083,0,0,0.903845,0.35901,0.405336,-0.226018,0.0644851,-0.451386,-0.299656,0,0,0,0.600454,-0.268271,0.136832,0.631699,-0.260242,-0.200048,0,0,0,0,0.872418,0.27038,0.0706056,0.152899,-0.196811,0,0,0,0,0,0.81561,0.555905,-0.356896,0.407891,0,0,0,0,0,0,0.432074,0.0407021,-0.189319,0,0,0,0,0,0,0,0.755592,0.25803,0,0,0,0,0,0,0,0,0.578334
"548",0.0300298,-2.01377,-2.18242,-1.19317,0.193644,-4.91086,2.12235,0.0109822,0.0527298,548,0.157161,1.29808,0.965986,0.542184,0.108982,1.47159,0.650809,0.1012,0.136366,1,0.0081236,0.299546,-0.411998,-0.267866,-0.493272,0.0395973,-0.476916,-0.426737,0,0.999967,-0.618817,-0.167975,0.2182,0.0644571,-0.291959,-0.104438,0.109635,0,0,0.72618,0.553376,0.114069,-0.161635,-0.258423,-0.299036,-0.132707,0,0,0,0.704143,0.243743,0.201401,0.643271,-0.37354,-0.380414,0,0,0,0,0.899008,-0.0876012,-0.0282215,0.0971755,-0.346529,0,0,0,0,0,0.823508,0.546647,0.20839,0.489127,0,0,0,0,0,0,0.364683,0.0741408,-0.226058,0,0,0,0,0,0,0,0.688711,0.112243,0,0,0,0,0,0,0,0,0.469597
"549",0.0707357,-5.22091,-2.18553,-1.1257,0.20458,-5.10043,2.0963,0.0378642,0.054102,549,0.174673,2.22935,0.324873,0.332812,0.175803,1.53793,0.652436,0.0157018,0.0975411,1,-0.0396141,-0.363575,-0.417864,-0.0974845,0.283466,-0.36526,0.347836,0.0866202,0,0.999215,-0.398379,-0.305913,-0.420705,-0.248033,-0.0550085,-0.0146882,-0.302953,0,0,0.842085,0.369913,-0.166215,0.387757,-0.037091,0.413082,0.00995909,0,0,0,0.771344,-0.383645,-0.217598,0.280525,-0.187277,-0.410982,0,0,0,0,0.799183,0.400452,0.0842646,0.0274808,-0.176693,0,0,0,0,0,0.707149,-0.35999,-0.323668,0.101392,0,0,0,0,0,0,0.804236,-0.148235,0.340599,0,0,0,0,0,0,0,0.738644,0.502517,0,0,0,0,0,0,0,0,0.567168
"550",0.0194188,-5.29429,-2.1463,-1.24397,0.130015,-4.88943,2.092,0.000962137,0.0252576,550,0.137533,2.45752,0.416991,0.385764,0.195952,1.43972,0.522352,0.0156477,0.0728352,1,0.0550766,0.0878966,-0.658866,-0.103798,0.364411,-0.193711,-0.494728,-0.0468674,0,0.998482,-0.623519,-0.337421,-0.136665,0.072114,-0.297802,0.00330738,-0.596122,0,0,0.776852,0.0739956,-0.105074,0.183415,-0.382316,0.10804,0.237469,0,0,0,0.668257,-0.276512,-0.142995,0.29774,0.0280438,-0.548013,0,0,0,0,0.939707,0.265107,-0.0882966,0.0997207,-0.166508,0,0,0,0,0,0.858856,-0.0581364,-0.112184,0.171727,0,0,0,0,0,0,0.792338,-0.641442,0.0174441,0,0,0,0,0,0,0,0.555695,-0.0846506,0,0,0,0,0,0,0,0,0.470156
"551",0.0720267,-5.03808,-2.15027,-1.33612,0.241705,-5.17787,2.18378,0.0355774,0.00993561,551,0.215402,2.8665,0.365404,0.288156,0.313116,0.748694,0.512552,0.054237,0.0761481,1,-0.031582,0.246227,-0.484432,-0.164584,0.0141321,-0.121347,-0.436616,0.0395827,0,0.999501,-0.544543,-0.56023,-0.106566,-0.212461,-0.223726,0.055741,-0.55759,0,0,0.801776,-0.00354253,-0.302164,0.295371,-0.283911,0.0624844,0.353978,0,0,0,0.671905,-0.276189,-0.0075926,0.341999,-0.0645858,-0.340282,0,0,0,0,0.891051,0.281276,-0.257901,-0.280174,-0.44648,0,0,0,0,0,0.88783,-0.263464,-0.10931,-0.0451843,0,0,0,0,0,0,0.77571,-0.51859,0.0866733,0,0,0,0,0,0,0,0.662421,0.330593,0,0,0,0,0,0,0,0,0.358112
"552",0.0974165,-3.7124,-2.25897,-1.04427,0.26188,-4.65685,1.96035,0.0353152,0.0553363,552,0.260229,1.95517,0.602433,0.478499,0.124044,1.09953,0.539107,0.0239243,0.111223,1,-0.278787,-0.560958,0.338377,-0.503857,0.075552,-0.359222,0.167943,0.191261,0,0.960353,-0.353283,-0.247987,0.0858359,-0.164476,-0.517532,0.426254,-0.0442586,0,0,0.748677,0.196495,0.341539,-0.40246,-0.241698,0.167226,-0.228809,0,0,0,0.886224,-0.352763,-0.102982,0.24011,-0.0712058,-0.265142,0,0,0,0,0.705458,0.0791958,0.122028,-0.125513,-0.0632335,0,0,0,0,0,0.887912,0.0123258,0.0700332,-0.0680717,0,0,0,0,0,0,0.687028,0.206708,-0.656328,0,0,0,0,0,0,0,0.832876,-0.00898418,0,0,0,0,0,0,0,0,0.631924
"553",-0.052823,-5.96201,-2.07532,-1.16814,0.213051,-4.64091,2.20996,0.0404704,0.0620304,553,0.19698,2.22456,0.409276,0.402508,0.156905,1.77383,0.30141,0.0401792,0.0478753,1,0.046464,0.0172631,-0.393265,0.119594,-0.178142,-0.381899,0.00656277,-0.582895,0,0.99892,-0.110579,0.349445,-0.416376,0.282391,-0.115607,-0.260231,-0.390023,0,0,0.993717,0.230013,0.0577464,0.32216,0.162891,-0.18288,0.400647,0,0,0,0.818734,-0.156896,-0.126451,0.502425,-0.380961,-0.308759,0,0,0,0,0.885651,-0.0444197,-0.281808,0.169144,-0.146628,0,0,0,0,0,0.875654,0.146705,-0.339565,0.0415573,0,0,0,0,0,0,0.678886,-0.192085,0.0311723,0,0,0,0,0,0,0,0.756869,-0.0215358,0,0,0,0,0,0,0,0,0.477078
"554",-0.0429524,-3.11904,-2.08429,-1.10121,0.166545,-4.44537,1.96743,0.0275205,0.0566176,554,0.18221,1.18929,0.561882,0.47747,0.235949,1.78053,0.358942,0.0342182,0.0709583,1,-0.00964806,0.0489268,0.190924,-0.625764,-0.194173,0.122656,0.0214121,0.0374274,0,0.999953,0.226951,0.186946,0.19725,0.0444668,-0.379582,0.489585,-0.561233,0,0,0.972676,0.628361,0.185527,-0.0251342,0.26735,0.0739696,-0.0997541,0,0,0,0.73059,-0.0314348,-0.259242,0.634541,-0.335674,-0.545438,0,0,0,0,0.730824,-0.451371,-0.45381,-0.484716,0.121067,0,0,0,0,0,0.829907,-0.085758,0.0931735,-0.0769105,0,0,0,0,0,0,0.391736,0.0752908,-0.295422,0,0,0,0,0,0,0,0.626419,-0.0549134,0,0,0,0,0,0,0,0,0.515074
"555",-0.0406365,-3.71979,-2.22388,-1.00144,0.115666,-5.07457,1.8613,0.0388003,0.070435,555,0.238788,1.89027,0.585458,0.397403,0.367399,1.54803,0.609823,0.043204,0.0839088,1,0.240349,0.0340276,-0.299247,-0.37403,0.518119,-0.00435749,0.105342,-0.0221537,0,0.970687,-0.526281,0.10352,-0.12654,-0.0609352,-0.221257,0.251869,-0.171258,0,0,0.849629,0.574062,-0.0785739,-0.0249816,0.198689,0.0651721,0.321863,0,0,0,0.755108,-0.452525,0.226464,0.847883,0.260372,-0.246543,0,0,0,0,0.795699,0.0743933,0.0447886,0.150091,-0.574014,0,0,0,0,0,0.818777,-0.12559,0.00267299,-0.234189,0,0,0,0,0,0,0.418167,-0.071445,-0.138783,0,0,0,0,0,0,0,0.908727,-0.212022,0,0,0,0,0,0,0,0,0.597704
"556",-0.0770362,-2.43953,-2.22134,-1.11529,0.214017,-4.63621,1.76012,0.0178928,0.0373203,556,0.203915,1.2547,0.53123,0.337731,0.138732,0.401772,0.787935,0.0243651,0.0976842,1,0.109757,0.469859,-0.209288,-0.516894,0.104431,-0.140905,0.352844,0.131723,0,0.993958,-0.191986,-0.074937,-0.166138,-0.471049,-0.304604,0.206079,-0.306469,0,0,0.861611,0.438044,0.303431,-0.312718,-0.0420265,-0.517628,0.400622,0,0,0,0.871034,-0.295543,-0.143929,0.780063,-0.0665548,-0.288448,0,0,0,0,0.725122,-0.191551,-0.0624968,-0.274069,-0.0548793,0,0,0,0,0,0.782309,-0.0115929,0.466019,0.3469,0,0,0,0,0,0,0.522549,-0.240846,0.0725607,0,0,0,0,0,0,0,0.458661,-0.0877656,0,0,0,0,0,0,0,0,0.713237
"557",-0.0935427,-3.36031,-2.09009,-0.938725,0.198783,-5.17646,2.21674,-0.0245548,-0.0501319,557,0.246666,2.80312,0.534937,0.368971,0.0692117,1.43827,0.655461,0.0255228,0.166276,1,0.0135015,-0.680921,-0.00623462,0.428789,-0.168362,-0.615243,-0.255388,-0.352082,0,0.999909,-0.211208,-0.394867,0.116112,0.0807512,-0.0867925,0.0684471,-0.331116,0,0,0.70124,0.0303586,-0.411148,0.657877,-0.167996,0.29026,-0.365265,0,0,0,0.918215,-0.313912,0.144744,-0.127942,-0.726709,-0.259164,0,0,0,0,0.731488,0.339624,-0.415119,0.229125,0.00220294,0,0,0,0,0,0.629314,-0.170868,-0.26783,-0.071596,0,0,0,0,0,0,0.606491,0.165318,-0.473229,0,0,0,0,0,0,0,0.407644,-0.459031,0,0,0,0,0,0,0,0,0.355006
"558",0.043996,-4.06778,-2.11339,-0.707914,0.319394,-4.36294,2.09876,0.0753697,0.0309339,558,0.389112,2.28083,0.780925,0.926221,0.198784,0.456713,0.92852,0.0738315,0.0907037,1,-0.176041,-0.659454,0.542989,-0.122204,-0.59743,-0.0555785,-0.0195823,-0.413173,0,0.984383,-0.00350528,0.077422,0.355554,-0.192283,-0.0497911,-0.161704,-0.129757,0,0,0.751737,0.380224,-0.201461,-0.40063,0.0935428,-0.0916588,0.0735223,0,0,0,0.744713,-0.0520086,0.0525328,0.00580065,-0.272007,-0.450485,0,0,0,0,0.902971,-0.050876,0.255172,-0.0581028,0.434543,0,0,0,0,0,0.663515,-0.513882,0.207575,-0.000278918,0,0,0,0,0,0,0.810222,-0.0429663,-0.0982517,0,0,0,0,0,0,0,0.918025,0.236376,0,0,0,0,0,0,0,0,0.5914
"559",0.076831,-3.1623,-2.62468,-0.877188,0.166452,-4.69789,1.88626,-0.000615576,0.0217489,559,0.407439,1.38716,0.711448,0.400779,0.0469255,0.528536,0.561537,0.0396331,0.0796531,1,0.059889,0.0175418,-0.527616,0.375981,0.56056,-0.269296,-0.189398,-0.414756,0,0.998205,-0.469916,0.212544,-0.260311,0.388089,-0.08937,0.526524,-0.325333,0,0,0.882537,-0.0361092,-0.276796,0.276227,0.124702,0.100302,0.312567,0,0,0,0.82167,0.23136,0.0525057,0.312224,-0.406938,-0.439551,0,0,0,0,0.812855,0.147289,0.144808,0.0300394,-0.167506,0,0,0,0,0,0.659096,-0.359639,-0.268959,-0.181047,0,0,0,0,0,0,0.81003,0.113016,-0.146122,0,0,0,0,0,0,0,0.652095,0.400929,0,0,0,0,0,0,0,0,0.433936
"560",-0.0312259,-3.03951,-2.2612,-0.68347,0.399674,-5.74224,1.99564,-0.0766525,0.0612369,560,0.172148,2.34437,0.794436,0.436792,0.212881,1.29465,0.317347,0.0753653,0.12387,1,0.00825146,-0.359068,0.323686,-0.0543018,-0.31439,-0.0344616,-0.0813617,-0.0401255,0,0.999966,0.339351,0.197309,0.013076,-0.274574,0.128897,-0.31088,-0.335361,0,0,0.869432,-0.0259936,-0.149124,-0.349306,0.124309,0.0263953,-0.246548,0,0,0,0.924998,-0.218182,0.321128,0.381278,-0.150514,0.20255,0,0,0,0,0.962829,0.0317082,0.0480306,-0.314055,-0.110815,0,0,0,0,0,0.774354,-0.29229,0.275661,0.244231,0,0,0,0,0,0,0.856523,0.168557,-0.602205,0,0,0,0,0,0,0,0.81875,-0.425643,0,0,0,0,0,0,0,0,0.410316
"561",0.0181817,-3.14504,-2.23297,-0.778513,0.426887,-4.29041,2.03153,-0.0844588,0.0196478,561,0.180735,2.16431,0.615829,0.359117,0.310471,2.708,0.356176,0.0716973,0.0831315,1,0.135897,-0.374142,0.113555,-0.284824,0.123201,0.149216,-0.146316,-0.328791,0,0.990723,0.46231,-0.245758,-0.118688,0.234363,0.172169,-0.358988,0.0845027,0,0,0.80392,0.00401358,-0.0248825,-0.470754,0.0449694,-0.190621,0.00456685,0,0,0,0.962648,-0.475311,0.0178384,0.506273,-0.202691,0.250544,0,0,0,0,0.823559,-0.221751,-0.036476,-0.337363,-0.302713,0,0,0,0,0,0.811662,-0.0337857,-0.349945,0.0471382,0,0,0,0,0,0,0.829027,0.175766,-0.387053,0,0,0,0,0,0,0,0.710725,-0.524322,0,0,0,0,0,0,0,0,0.550801
"562",0.0518265,-4.14633,-2.33852,-1.09942,0.134248,-4.72013,1.94801,-0.00423199,0.0633213,562,0.187597,2.71854,0.716033,0.513563,0.254572,0.147394,0.393837,0.125216,0.147559,1,0.419463,-0.422006,-0.246081,-0.321623,-0.233685,0.144575,-0.116694,-0.237823,0,0.907772,-0.0358477,0.261143,-0.0963425,-0.54685,-0.413841,0.12722,-0.14588,0,0,0.905884,0.105499,0.00673447,0.00980987,-0.19885,0.399641,0.5247,0,0,0,0.927426,-0.0711991,0.215244,0.430795,-0.288106,-0.0802388,0,0,0,0,0.939235,-0.240148,0.07777,0.0137102,-0.214695,0,0,0,0,0,0.736376,0.0947314,0.422727,0.426591,0,0,0,0,0,0,0.753449,0.509077,-0.327203,0,0,0,0,0,0,0,0.537991,-0.0668811,0,0,0,0,0,0,0,0,0.548455
"563",0.0534439,-2.88747,-2.15888,-1.19907,-0.161489,-4.02066,2.41821,0.0493088,0.172532,563,0.157492,2.18383,0.572395,0.555221,0.437217,1.73385,0.688512,0.0504758,0.167731,1,0.248069,-0.554936,-0.425824,-0.236532,0.122252,0.178547,-0.120257,0.0296084,0,0.968742,0.126281,0.310578,-0.0511907,0.401401,-0.246599,0.0315151,-0.172446,0,0,0.822253,0.621746,-0.349556,-0.215714,0.114867,-0.303821,0.274879,0,0,0,0.57935,-0.0882091,-0.0887619,0.134352,-0.562684,-0.226354,0,0,0,0,0.900812,-0.07741,-0.626735,-0.194368,-0.699215,0,0,0,0,0,0.873801,0.0486937,-0.338009,0.444598,0,0,0,0,0,0,0.693468,-0.353946,0.138801,0,0,0,0,0,0,0,0.546184,-0.266122,0,0,0,0,0,0,0,0,0.256779
"564",0.0231707,-3.2894,-2.13205,-1.31082,-0.14385,-5.20582,2.4154,0.0435844,0.195526,564,0.16692,2.42224,0.593076,0.590845,0.203417,0.679698,0.523989,0.0998583,0.156659,1,0.274786,-0.647547,-0.536441,-0.390881,-0.00781847,0.203421,0.200998,-0.176506,0,0.961505,0.301243,0.502022,-0.174842,0.273072,-0.158729,-0.329079,0.0734553,0,0,0.699953,0.319878,-0.30564,-0.0205478,-0.105985,-0.284047,0.25384,0,0,0,0.598234,0.0717009,-0.036124,0.125748,-0.446913,-0.25684,0,0,0,0,0.847399,-0.150067,-0.335711,-0.0840537,-0.494634,0,0,0,0,0,0.949275,-0.0215328,-0.40947,0.36782,0,0,0,0,0,0,0.890626,-0.184457,0.206713,0,0,0,0,0,0,0,0.601779,-0.472,0,0,0,0,0,0,0,0,0.433104
