thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,6,Main,33,1.1740159000000858,up,1,90,up,0.12532681038504956,,0.85,1.0293836999990162,3.795838309142727,1.5594408080115947,control,0.5,200,28,M,R,
,,6,Main,34,0.9736967999997432,down,1,270,down,0.15921709556679153,,0.89,0.8890175000015006,3.335841392191684,2.3390113367808656,control,0.5,200,28,M,R,
,,6,Main,35,0.8101363999994646,up,1,90,up,0.28853718456358657,,0.82,1.1217829999986861,2.6558418524035097,2.4311053333422983,control,0.5,200,28,M,R,
,,6,Main,36,0.8190598000001046,up,1,90,up,0.28853718456358657,,0.87,1.0677993999997852,2.0338578171241237,3.5520293331379262,control,0.5,200,28,M,R,
,,6,Main,37,1.0650939000006474,down,1,270,down,0.033373490050495044,,0.91,1.0540782999996736,4.646046178973568,3.4292877971904483,control,0.5,200,28,M,R,
,,6,Main,38,1.605323199999475,down,1,270,down,0.12532681038504956,,0.83,1.039201800000228,3.5175564143901186,1.5177267921420907,control,0.5,200,28,M,R,
,,6,Main,39,1.2144574000012653,down,1,270,down,0.0892705164470924,,0.81,1.5440211999994062,2.20468864631403,3.1330828458249496,control,0.5,200,28,M,R,
,,6,Main,40,1.1687712999992073,up,1,90,up,0.15921709556679153,,0.83,1.0868551999992633,2.632222073225951,1.477431653781007,control,0.5,200,28,M,R,
,,6,Main,41,1.7888406999991275,up,1,90,up,0.12532681038504956,,0.83,1.0990325000002485,3.507369630576489,1.8447886694280713,control,0.5,200,28,M,R,
,,6,Main,42,1.4358730000003561,up,1,90,up,0.12532681038504956,,0.83,1.0459126000005199,4.077322314850688,1.8068058367387172,control,0.5,200,28,M,R,
,,6,Main,43,0.8263060000008409,down,1,270,down,0.15921709556679153,,0.86,1.310041500000807,2.933383452262387,2.837812864217871,control,0.5,200,28,M,R,
,,6,Main,44,1.3119983999986289,up,1,90,up,0.0892705164470924,,0.8,0.5033214000013686,3.359060865678037,1.387229062099654,control,0.5,200,28,M,R,
,,6,Main,45,1.044427499999074,up,1,90,up,0.0892705164470924,,0.79,1.065322799999194,4.381383081350865,2.5769843581681937,control,0.5,200,28,M,R,
,,6,Main,46,0.9562800000003335,up,1,90,up,0.28853718456358657,,0.91,1.0115640999993047,2.477812183807865,1.0746607229543716,control,0.5,200,28,M,R,
,,6,Main,47,1.0918016999985412,down,1,270,down,0.15921709556679153,,0.92,1.122248199999376,4.221216482052252,2.831865149506351,control,0.5,200,28,M,R,
,,6,Main,48,1.5847928000002867,up,1,90,up,0.15921709556679153,,0.89,1.1582181000012497,2.793334442037789,2.4049190821700384,control,0.5,200,28,M,R,
,,6,Main,49,0.6962767999993957,down,1,270,down,0.12532681038504956,,1,0.8557790999984718,3.7256190502891675,1.534038749672988,control,0.5,200,28,M,R,
,,6,Main,50,1.398994400000447,up,1,90,up,0.12532681038504956,,0.62,0.4350099000002956,4.299142112062904,1.2607554117670112,control,0.5,200,28,M,R,
,,6,Main,51,1.304381200001444,down,1,270,down,0.12532681038504956,,0.38,0.5450118000007933,4.69396388956204,2.2933800846250305,control,0.5,200,28,M,R,
,,6,Main,52,1.523472999999285,down,1,270,down,0.0892705164470924,,0.64,0.660739699998885,2.2456200327602556,2.0906552996184242,control,0.5,200,28,M,R,
,,6,Main,53,1.3415968999997858,down,1,270,down,0.033373490050495044,,0.65,0.9040328999999474,2.4708329670039935,1.7282240336871086,control,0.5,200,28,M,R,
,,7,Main,0,1.0187806000012642,down,1,270,down,0.0892705164470924,,0.62,0.5407576999987214,2.794872428757695,2.716390407572225,conf,0.5,200,28,M,R,
,,7,Main,1,0.8498584999997547,down,1,270,down,0.12532681038504956,,0.74,0.5200018999985332,4.715426374027247,3.2713101801003797,conf,0.5,200,28,M,R,
,,7,Main,2,0.7788562000005186,down,1,270,down,0.28853718456358657,,0.72,0.7117467999996734,3.9020818741795873,2.5880557794462176,conf,0.5,200,28,M,R,
,,7,Main,3,0.9953071999989334,down,1,270,down,0.15921709556679153,,0.75,0.4621736000008241,3.432733654771565,3.4498173581136165,conf,0.5,200,28,M,R,
,,7,Main,4,1.4032291999992594,up,1,90,up,0.033373490050495044,,0.59,0.5607947999997123,3.4587427514713633,1.8504221189596461,conf,0.5,200,28,M,R,
,,7,Main,5,1.432913800001188,up,1,90,up,0.0892705164470924,,0.66,0.7061960999999428,2.7771198013492637,1.2426580595029166,conf,0.5,200,28,M,R,
,,7,Main,6,1.2553863000011916,down,1,270,down,0.12532681038504956,,0.89,0.647704099999828,3.3088556813845202,2.018898084895271,conf,0.5,200,28,M,R,
,,7,Main,7,1.6813884000002872,down,0,90,up,0.12532681038504956,,0.19999999999999998,0.8521305000012944,3.062116821422118,1.0814130853736739,conf,0.5,200,28,M,R,
,,7,Main,8,1.6813884000002872,[],0,90,up,0.15921709556679153,,None,None,None,2.459605913344253,None,None,200,28,M,R,
,,7,Main,9,1.586230400000204,down,1,270,down,0.033373490050495044,,0.63,0.5266253999998298,4.645085404358302,2.2506120173038155,conf,0.5,200,28,M,R,
,,7,Main,10,1.2156809999996767,up,1,90,up,0.0892705164470924,,0.59,0.5039864999998827,3.311854188732213,2.766386572943272,conf,0.5,200,28,M,R,
,,7,Main,11,1.1179315999997925,down,1,270,down,0.0892705164470924,,0.59,0.7170192000012321,3.267460684660973,2.93377755677528,conf,0.5,200,28,M,R,
,,7,Main,12,1.0502424000005703,down,1,270,down,0.28853718456358657,,0.97,1.2183740000000398,2.315580746124776,1.3727106864613052,conf,0.5,200,28,M,R,
,,7,Main,13,1.7775890000011714,down,0,90,up,0.15921709556679153,,0.63,0.5725949999996374,3.0051995028817236,2.0295649065951715,conf,0.5,200,28,M,R,
,,7,Main,14,1.4696635000000242,up,1,90,up,0.12532681038504956,,0.23,0.5029880999991292,4.250272330038543,3.75573390441689,conf,0.5,200,28,M,R,
,,7,Main,15,1.914085000000341,up,1,90,up,0.12532681038504956,,0.73,0.420896100000391,3.3935159695983286,3.0504700926821826,conf,0.5,200,28,M,R,
,,7,Main,16,1.914085000000341,[],0,90,up,0.15921709556679153,,None,None,None,2.1849936629582056,None,None,200,28,M,R,
,,7,Main,17,0.6931112000002031,down,1,270,down,0.12532681038504956,,0.66,0.5284757999997964,3.331185193541881,2.4008924753005907,conf,0.5,200,28,M,R,
,,7,Main,18,1.3494049000000814,up,1,90,up,0.15921709556679153,,0.73,0.5729867999998532,3.6441761299601865,3.261216912731097,conf,0.5,200,28,M,R,
,,7,Main,19,0.6745102000004408,down,1,270,down,0.28853718456358657,,0.9400000000000001,1.194455700000617,4.465095822359271,1.3849752402084938,conf,0.5,200,28,M,R,
,,7,Main,20,1.6303017999998701,down,0,90,up,0.033373490050495044,,0.72,0.8596784000001207,2.252639937603276,1.883210964226976,conf,0.5,200,28,M,R,
,,7,Main,21,0.7993884999996226,down,1,270,down,0.15921709556679153,,0.9400000000000001,1.0913959999998042,2.4586335698505453,3.3468413282757425,conf,0.5,200,28,M,R,
,,7,Main,22,0.9040000000004511,down,1,270,down,0.12532681038504956,,0.99,0.8190300999995088,2.617822034128937,2.075816503338408,conf,0.5,200,28,M,R,
,,7,Main,23,1.5574856999992335,up,1,90,up,0.12532681038504956,,0.62,1.4339065999993181,3.241351829965941,3.772068605108209,conf,0.5,200,28,M,R,
,,7,Main,24,1.3958443000010448,up,1,90,up,0.0892705164470924,,0.58,1.2628471000007266,4.3841348930625434,3.335496697579939,conf,0.5,200,28,M,R,
,,7,Main,25,1.181724399999439,down,0,90,up,0.0892705164470924,,0.42,1.0219359999991866,2.094129891847629,1.1818277142110079,conf,0.5,200,28,M,R,
,,7,Main,26,0.8832522000011522,down,1,270,down,0.12532681038504956,,0.67,0.5859914000011486,3.3981607515842156,1.3122754004217403,conf,0.5,200,28,M,R,
,,7,Main,27,1.3698282999994262,up,1,90,up,0.0892705164470924,,0.67,0.8734870999996929,3.597992630382152,1.6159623119709814,conf,0.5,200,28,M,R,
,,7,Main,28,0.8159233999995195,down,1,270,down,0.28853718456358657,,1,1.004366500001197,2.7110436665145414,3.7592520715039144,conf,0.5,200,28,M,R,
,,7,Main,29,1.3764859000002616,up,1,90,up,0.033373490050495044,,0.38,1.316112599999542,4.796104688970666,3.5046867446291694,conf,0.5,200,28,M,R,
,,7,Main,30,1.5631840999994893,up,1,90,up,0.15921709556679153,,0.72,0.7783237999992707,2.8680701135130175,2.919870680678237,conf,0.5,200,28,M,R,
,,7,Main,31,0.8460986999998568,down,1,270,down,0.12532681038504956,,0.75,0.872734999999011,3.975002820514075,2.4138802551752283,conf,0.5,200,28,M,R,
,,7,Main,32,1.2509479999989708,down,1,270,down,0.15921709556679153,,0.75,1.0649934000011854,2.0876560464009186,1.4295504286535898,conf,0.5,200,28,M,R,
,,7,Main,33,1.4862519999987853,down,1,270,down,0.12532681038504956,,0.75,0.7654253999990033,4.738991751345306,2.913182620621483,conf,0.5,200,28,M,R,
,,7,Main,34,1.5699402000009286,up,1,90,up,0.0892705164470924,,0.16,0.8790672000013728,3.725005047357911,1.9323285587154633,conf,0.5,200,28,M,R,
,,7,Main,35,1.4163398999990022,down,1,270,down,0.12532681038504956,,0.7,0.4675886000004539,3.5489857276563725,3.8690261912855908,conf,0.5,200,28,M,R,
,,7,Main,36,1.8488741000001028,up,1,90,up,0.0892705164470924,,0.5,0.8695091000008688,2.5791700035410363,1.686078165418975,conf,0.5,200,28,M,R,
,,7,Main,37,1.4288563999998587,up,1,90,up,0.15921709556679153,,0.59,1.274020599999858,2.639737838290435,1.8899440041804225,conf,0.5,200,28,M,R,
,,7,Main,38,1.3602377999995952,up,1,90,up,0.12532681038504956,,0.37,0.5421808999999485,4.887189424579232,2.4494565987263015,conf,0.5,200,28,M,R,
,,7,Main,39,1.4352387999988423,down,1,270,down,0.033373490050495044,,0.59,0.4159239000000525,4.136454875265796,2.804956397121112,conf,0.5,200,28,M,R,
,,7,Main,40,1.0947308000013436,down,1,270,down,0.0892705164470924,,0.97,0.7889329999998154,2.1225299278923293,3.4739125193843736,conf,0.5,200,28,M,R,
,,7,Main,41,1.4273309000000154,up,1,90,up,0.28853718456358657,,0.97,0.786250299999665,3.424936343891112,1.902118771098278,conf,0.5,200,28,M,R,
,,7,Main,42,0.8457593999992241,down,1,270,down,0.12532681038504956,,1,0.8661455000001297,3.998200485096837,2.4021340591813507,conf,0.5,200,28,M,R,
,,7,Main,43,0.8457593999992241,[],0,90,up,0.15921709556679153,,None,None,None,2.585290184290586,None,None,200,28,M,R,
,,7,Main,44,1.6281643000002077,up,1,90,up,0.12532681038504956,,1,0.8748234999984561,4.955008561966444,3.7126622772963866,conf,0.5,200,28,M,R,
,,7,Main,45,0.7391698000010365,down,1,270,down,0.15921709556679153,,1,0.8848097999998572,3.4057615232740535,2.6036492268859264,conf,0.5,200,28,M,R,
,,7,Main,46,0.7302244000002247,down,1,270,down,0.12532681038504956,,0.76,0.5342584000009083,2.296099725033453,1.3820440095410116,conf,0.5,200,28,M,R,
,,7,Main,47,1.517380300001605,up,1,90,up,0.12532681038504956,,0.37,0.4544761000015569,3.7958683590289883,1.634887321115817,conf,0.5,200,28,M,R,
,,7,Main,48,0.8297911999998178,up,1,90,up,0.28853718456358657,,1,0.8407466999997268,2.6224137328627197,3.740772591013431,conf,0.5,200,28,M,R,
,,7,Main,49,0.7935932000000321,down,1,270,down,0.0892705164470924,,1,1.331019600000218,2.395725980145492,2.353651205161976,conf,0.5,200,28,M,R,
,,7,Main,50,1.2132106000008207,up,1,90,up,0.12532681038504956,,0.71,0.7524704999996175,2.2931676322241863,1.8357181642914602,conf,0.5,200,28,M,R,
,,7,Main,51,1.3138513000012608,down,1,270,down,0.033373490050495044,,0.73,0.706729900000937,4.7755156249623205,2.731425723872569,conf,0.5,200,28,M,R,
,,7,Main,52,0.9186196000009659,down,1,270,down,0.15921709556679153,,0.76,0.5285003000008146,3.658096757602384,2.213591230433847,conf,0.5,200,28,M,R,
,,7,Main,53,0.8850384000015765,down,1,270,down,0.0892705164470924,,0.86,0.5971843000006629,2.1540889981327926,3.3099710081200944,conf,0.5,200,28,M,R,
